City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Polikhronon,GR,2021-10-31 02:32:44,40.0166,23.5283,55.38,67,0,8.43,clear sky
261,Batsfjord,NO,2021-10-31 02:32:44,70.6345,29.7185,36.66,84,99,9.91,overcast clouds
262,Berlevag,NO,2021-10-31 02:32:44,70.8578,29.0864,37.98,78,99,13.85,overcast clouds
263,College,US,2021-10-31 02:32:45,64.8569,-147.8028,41.32,62,75,8.05,broken clouds
264,Sovetskaya Gavan,RU,2021-10-31 02:32:45,48.9723,140.2878,38.05,65,100,12.82,light rain
265,Longyearbyen,SJ,2021-10-31 02:32:45,78.2186,15.6401,22.84,80,75,5.75,broken clouds
266,Yasnogorsk,RU,2021-10-31 02:32:46,54.4803,37.6975,39.45,86,15,9.04,few clouds
267,Saldanha,ZA,2021-10-31 02:32:46,-33.0117,17.9442,57.25,87,91,7.29,overcast clouds
268,Port Elizabeth,ZA,2021-10-31 02:32:46,-33.918,25.5701,57.49,100,63,2.3,broken clouds
269,Port Hedland,AU,2021-10-31 02:32:47,-20.3167,118.5667,84.25,51,0,13.8,clear sky
270,Salalah,OM,2021-10-31 02:29:13,17.0151,54.0924,77.09,53,0,6.91,clear sky
271,Kiunga,PG,2021-10-31 02:32:47,-6.1219,141.2906,90.19,59,79,3.65,broken clouds
272,Bengkulu,ID,2021-10-31 02:32:48,-3.8004,102.2655,82.89,75,100,5.14,overcast clouds
273,Nikolskoye,RU,2021-10-31 02:32:48,59.7035,30.7861,45.01,94,88,6.71,overcast clouds
274,Wewak,PG,2021-10-31 02:32:48,-3.5534,143.6268,85.33,70,99,7.07,overcast clouds
275,Mariental,NA,2021-10-31 02:32:49,-24.6333,17.9667,66.34,24,0,6.76,clear sky
276,Vadakku Valliyur,IN,2021-10-31 02:32:49,8.3833,77.65,78.22,78,100,6.08,overcast clouds
277,Alice Springs,AU,2021-10-31 02:32:49,-23.7,133.8833,58.55,94,90,10.36,overcast clouds
278,Prainha,BR,2021-10-31 02:33:50,-1.8,-53.48,75.65,83,51,1.61,broken clouds
279,Cayenne,GF,2021-10-31 02:30:07,4.9333,-52.3333,82.09,79,42,1.99,scattered clouds
280,Bowen,AU,2021-10-31 02:33:50,-20.0167,148.2333,91.62,63,10,12.55,clear sky
281,Tura,IN,2021-10-31 02:33:51,25.5198,90.2201,73.71,50,0,0.98,clear sky
282,Ridgecrest,US,2021-10-31 02:33:51,35.6225,-117.6709,74.01,27,1,1.01,clear sky
283,Uspenka,UA,2021-10-31 02:33:52,48.3903,39.1619,39.67,76,0,4.99,clear sky
284,Saint-Pierre,RE,2021-10-31 02:33:52,-21.3393,55.4781,69.48,74,0,4.61,clear sky
285,Otacilio Costa,BR,2021-10-31 02:33:53,-27.4831,-50.1219,59.0,97,100,6.06,moderate rain
286,Te Anau,NZ,2021-10-31 02:33:53,-45.4167,167.7167,53.31,60,67,6.89,broken clouds
287,Tilichiki,RU,2021-10-31 02:33:53,60.4667,166.1,5.36,89,11,10.22,few clouds
288,Basco,PH,2021-10-31 02:33:54,20.4487,121.9702,80.56,74,17,15.48,few clouds
289,Morgan City,US,2021-10-31 02:33:54,29.6994,-91.2068,57.0,76,0,2.57,clear sky
290,Palu,ID,2021-10-31 02:33:54,-0.8917,119.8707,87.78,68,93,3.27,overcast clouds
291,Biak,ID,2021-10-31 02:33:55,-0.9131,122.8766,83.82,67,92,0.67,light rain
292,Fallon,US,2021-10-31 02:33:55,39.4735,-118.7774,62.28,70,1,6.91,clear sky
293,Roald,NO,2021-10-31 02:33:55,62.5833,6.1333,55.54,58,75,9.22,broken clouds
294,Antalaha,MG,2021-10-31 02:33:56,-14.9003,50.2788,73.02,85,34,3.78,scattered clouds
295,Mastic Beach,US,2021-10-31 02:33:56,40.7668,-72.8521,59.05,96,90,0.0,light rain
296,Tual,ID,2021-10-31 02:33:56,-5.6667,132.75,83.5,71,65,7.63,broken clouds
297,Vila Velha,BR,2021-10-31 02:33:57,-20.3297,-40.2925,71.55,100,90,2.3,overcast clouds
298,El Alto,PE,2021-10-31 02:33:57,-4.2714,-81.2147,64.96,79,63,16.02,broken clouds
299,Kenai,US,2021-10-31 02:29:09,60.5544,-151.2583,44.15,82,90,12.66,light rain
300,Plouzane,FR,2021-10-31 02:33:57,48.3833,-4.6167,57.29,97,90,24.16,light rain
301,Mount Isa,AU,2021-10-31 02:33:58,-20.7333,139.5,92.97,17,14,14.97,few clouds
302,Lerwick,GB,2021-10-31 02:33:58,60.1545,-1.1494,50.0,77,97,28.61,overcast clouds
303,Shingu,JP,2021-10-31 02:33:17,33.7333,135.9833,70.79,64,100,9.17,overcast clouds
304,Nur,PL,2021-10-31 02:33:59,52.6683,22.3221,43.79,75,14,9.01,few clouds
305,Gladstone,AU,2021-10-31 02:33:59,-23.85,151.25,90.79,51,53,12.66,broken clouds
306,Calama,CL,2021-10-31 02:29:38,-22.4667,-68.9333,55.0,29,0,1.72,clear sky
307,Moba,CN,2021-10-31 02:33:59,33.2288,105.0179,42.62,84,100,5.3,overcast clouds
308,Bilma,NE,2021-10-31 02:34:00,18.6853,12.9164,77.16,30,49,15.82,scattered clouds
309,Snezhnogorsk,RU,2021-10-31 02:34:00,69.1933,33.2531,19.18,91,96,1.99,overcast clouds
310,Opuwo,NA,2021-10-31 02:34:01,-18.0607,13.84,65.61,23,28,3.78,scattered clouds
311,Kisangani,CD,2021-10-31 02:34:01,0.5167,25.2,68.61,97,100,2.59,overcast clouds
312,Bam,IR,2021-10-31 02:34:02,29.106,58.357,67.51,24,10,8.16,clear sky
313,Straumen,NO,2021-10-31 02:34:02,63.8709,11.2999,55.4,73,100,9.55,moderate rain
314,Ati,TD,2021-10-31 02:34:03,13.2154,18.3353,81.01,17,95,6.38,overcast clouds
315,Maceio,BR,2021-10-31 02:34:03,-9.6658,-35.7353,76.44,88,20,4.61,few clouds
316,Nanakuli,US,2021-10-31 02:35:04,21.3906,-158.1547,81.77,65,1,13.8,clear sky
317,Longhua,CN,2021-10-31 02:35:05,23.6137,114.1919,73.47,67,90,2.62,overcast clouds
318,Avera,US,2021-10-31 02:35:05,33.194,-82.5271,58.51,86,79,11.86,broken clouds
319,Saint-Joseph,RE,2021-10-31 02:35:06,-21.3667,55.6167,68.38,77,8,3.56,clear sky
320,Tokonou,GN,2021-10-31 02:35:06,9.65,-9.7833,67.59,97,58,1.01,broken clouds
321,Kurchum,KZ,2021-10-31 02:35:07,48.5722,83.6542,41.92,85,100,1.88,light rain
322,Manokwari,ID,2021-10-31 02:35:07,-0.8667,134.0833,83.82,71,59,6.71,broken clouds
323,Codrington,AU,2021-10-31 02:35:07,-38.2667,141.9667,61.45,62,0,8.34,clear sky
324,Serramanna,IT,2021-10-31 02:35:08,39.4244,8.9244,63.63,94,100,5.57,overcast clouds
325,Beaverlodge,CA,2021-10-31 02:35:08,55.2166,-119.4361,25.95,56,2,2.15,clear sky
326,Walvis Bay,NA,2021-10-31 02:35:08,-22.9575,14.5053,56.08,100,0,2.3,clear sky
327,Bulawayo,ZW,2021-10-31 02:35:08,-20.15,28.5833,67.42,61,19,1.1,few clouds
328,Tuyen Quang,VN,2021-10-31 02:35:09,21.8233,105.2181,68.14,94,100,0.36,overcast clouds
329,Nikolayevsk-Na-Amure,RU,2021-10-31 02:35:09,53.1406,140.73,29.64,65,69,11.05,broken clouds
330,San Fernando,PH,2021-10-31 02:35:10,15.0286,120.6898,89.62,56,13,13.6,few clouds
331,Carballo,ES,2021-10-31 02:35:10,43.213,-8.691,65.01,89,91,12.39,overcast clouds
332,Lillooet,CA,2021-10-31 02:35:10,50.6856,-121.942,34.52,76,1,1.99,clear sky
333,Port-Gentil,GA,2021-10-31 02:35:11,-0.7193,8.7815,76.08,92,100,10.54,light rain
334,Odienne,CI,2021-10-31 02:35:11,9.51,-7.5692,71.19,90,97,2.53,overcast clouds
335,Kenora,CA,2021-10-31 02:30:34,49.8167,-94.4337,42.78,70,20,6.91,few clouds
336,Iwanai,JP,2021-10-31 02:35:11,42.9744,140.5089,55.09,66,100,3.87,overcast clouds
337,Laguna,US,2021-10-31 02:35:12,38.421,-121.4238,65.64,73,90,4.0,overcast clouds
338,Domna,RU,2021-10-31 02:35:12,51.8971,113.1573,17.76,73,19,0.0,few clouds
339,Kahna Nau,PK,2021-10-31 02:35:12,31.3692,74.3653,62.64,77,0,5.75,smoke
340,Englehart,CA,2021-10-31 02:35:13,47.8169,-79.8664,46.42,76,90,4.61,overcast clouds
341,Nueva Loja,EC,2021-10-31 02:35:13,0.0847,-76.8828,71.24,98,74,1.99,broken clouds
342,Eydhafushi,MV,2021-10-31 02:35:13,5.1033,73.0708,82.11,68,77,12.66,broken clouds
343,Grand Gaube,MU,2021-10-31 02:35:14,-20.0064,57.6608,74.37,79,2,4.0,clear sky
344,Port Macquarie,AU,2021-10-31 02:35:14,-31.4333,152.9167,67.96,52,75,9.78,broken clouds
345,Hayden,US,2021-10-31 02:35:14,47.766,-116.7866,43.36,77,1,14.97,clear sky
346,Zhigansk,RU,2021-10-31 02:35:15,66.7697,123.3711,7.9,86,100,27.47,overcast clouds
347,Talnakh,RU,2021-10-31 02:35:15,69.4865,88.3972,10.51,96,100,4.99,light snow
348,Yaita,JP,2021-10-31 02:35:15,36.8,139.9333,65.23,64,100,3.13,overcast clouds
349,Megion,RU,2021-10-31 02:35:16,61.0296,76.1136,6.82,96,88,6.73,overcast clouds
350,Eyl,SO,2021-10-31 02:35:16,7.9803,49.8164,77.14,78,100,10.6,light rain
351,Kailua,US,2021-10-31 02:32:31,21.4022,-157.7394,81.81,73,90,6.91,overcast clouds
352,Fernandopolis,BR,2021-10-31 02:35:16,-20.2839,-50.2464,71.65,83,100,7.72,overcast clouds
353,Tupik,RU,2021-10-31 02:35:17,54.4253,119.9327,31.32,31,28,3.69,scattered clouds
354,Imbituba,BR,2021-10-31 02:35:17,-28.24,-48.6703,68.83,94,100,12.95,overcast clouds
355,Mapiripan,CO,2021-10-31 02:35:17,2.8892,-72.1256,72.99,94,97,3.42,overcast clouds
356,Polessk,RU,2021-10-31 02:35:18,54.862,21.1028,44.65,70,2,12.66,clear sky
357,Riberalta,BO,2021-10-31 02:32:43,-10.9833,-66.1,79.97,62,23,3.4,few clouds
358,Pisco,PE,2021-10-31 02:35:18,-13.7,-76.2167,62.65,88,90,10.36,overcast clouds
359,Nago,JP,2021-10-31 02:36:18,26.5881,127.9761,81.45,61,50,10.49,scattered clouds
360,Caldas Novas,BR,2021-10-31 02:36:19,-17.7417,-48.625,70.65,83,100,5.17,overcast clouds
361,Campoverde,PE,2021-10-31 02:36:19,-8.4753,-74.8058,80.29,87,33,1.52,scattered clouds
362,Miyako,JP,2021-10-31 02:36:19,39.6367,141.9525,61.47,60,95,3.42,overcast clouds
363,Isla Mujeres,MX,2021-10-31 02:36:20,21.2311,-86.731,71.65,64,4,12.24,clear sky
364,Pitimbu,BR,2021-10-31 02:36:20,-7.4706,-34.8086,79.39,72,18,11.16,few clouds
365,Kaeo,NZ,2021-10-31 02:36:20,-35.1,173.7833,65.32,68,100,8.79,overcast clouds
366,Mwinilunga,ZM,2021-10-31 02:36:20,-11.7358,24.4293,63.82,82,66,3.47,broken clouds
367,Gambela,ET,2021-10-31 02:36:21,8.25,34.5833,67.14,83,68,4.52,broken clouds
368,Egvekinot,RU,2021-10-31 02:36:21,66.3167,-179.1667,2.37,93,100,12.33,overcast clouds
369,Mundwa,IN,2021-10-31 02:36:21,27.0667,73.8167,74.68,26,0,8.12,clear sky
370,Killeen,US,2021-10-31 02:31:26,31.1171,-97.7278,65.82,50,1,0.0,clear sky
371,Ebolowa,CM,2021-10-31 02:36:22,2.9,11.15,68.29,99,100,2.1,overcast clouds
372,Fairbanks,US,2021-10-31 02:35:02,64.8378,-147.7164,41.34,62,1,8.05,clear sky
373,Porto Novo,BJ,2021-10-31 02:35:06,6.4965,2.6036,82.22,88,98,6.15,overcast clouds
374,Airai,TL,2021-10-31 02:36:22,-8.9266,125.4092,77.09,54,69,1.86,broken clouds
375,Bonthe,SL,2021-10-31 02:36:23,7.5264,-12.505,74.37,93,92,4.59,overcast clouds
376,Haapiti,PF,2021-10-31 02:36:23,-17.5667,-149.8667,83.93,71,19,18.61,few clouds
377,Roma,US,2021-10-31 02:36:23,43.2128,-75.4557,55.81,92,75,5.75,broken clouds
378,Buala,SB,2021-10-31 02:36:24,-8.145,159.5921,85.19,70,100,8.41,light rain
379,Havoysund,NO,2021-10-31 02:36:24,70.9963,24.6622,31.08,76,100,17.25,overcast clouds
380,Zhanaozen,KZ,2021-10-31 02:36:24,43.3,52.8,44.22,69,0,6.44,clear sky
381,Stantsionno-Oyashinskiy,RU,2021-10-31 02:36:25,55.4664,83.8245,28.62,95,100,13.69,light snow
382,Tanout,NE,2021-10-31 02:36:25,14.9709,8.8879,78.28,20,19,11.23,few clouds
383,Kongoussi,BF,2021-10-31 02:33:33,13.3258,-1.5347,81.1,23,96,4.63,overcast clouds
384,Maniitsoq,GL,2021-10-31 02:36:26,65.4167,-52.9,35.69,94,100,21.81,light rain
385,Saint-Augustin,CA,2021-10-31 02:36:26,51.226,-58.6502,42.71,59,76,3.53,broken clouds
386,Severobaykalsk,RU,2021-10-31 02:32:13,55.65,109.3167,28.65,68,99,1.81,overcast clouds
387,Tuatapere,NZ,2021-10-31 02:36:26,-46.1333,167.6833,50.25,66,99,15.52,overcast clouds
388,Le Port,RE,2021-10-31 02:36:26,-20.9373,55.2919,70.61,92,1,3.24,clear sky
389,Canchungo,GW,2021-10-31 02:36:27,12.0672,-16.0333,73.62,86,99,3.44,overcast clouds
390,Kahramanmaras,TR,2021-10-31 02:36:27,38.0,37.0,45.23,98,99,2.28,overcast clouds
391,Kuytun,RU,2021-10-31 02:36:27,54.3419,101.5036,34.23,90,100,6.46,overcast clouds
392,Umba,RU,2021-10-31 02:36:28,66.6871,34.3429,36.7,100,100,4.52,overcast clouds
393,Nenton,GT,2021-10-31 02:36:28,15.8,-91.75,75.36,86,100,2.95,overcast clouds
394,George Town,MY,2021-10-31 02:36:28,5.4112,100.3354,83.89,76,20,3.0,few clouds
395,Jackson,US,2021-10-31 02:36:29,42.4165,-122.8345,57.07,89,75,0.0,broken clouds
396,Tupiza,BO,2021-10-31 02:36:29,-21.45,-65.7167,56.98,68,10,4.83,clear sky
397,Santa Cruz,BO,2021-10-31 02:36:29,-17.8,-63.1667,76.46,83,100,0.0,overcast clouds
398,Kinablangan,PH,2021-10-31 02:36:30,7.6947,126.5503,84.61,70,39,5.28,scattered clouds
399,Great Falls,US,2021-10-31 02:36:30,47.5002,-111.3008,28.67,90,1,3.44,clear sky
400,Rio Grande,BR,2021-10-31 02:36:30,-32.035,-52.0986,69.94,87,21,18.1,few clouds
401,Bajil,YE,2021-10-31 02:36:31,15.0584,43.2851,80.83,74,12,4.54,few clouds
402,Port Augusta,AU,2021-10-31 02:36:31,-32.5,137.7667,76.71,15,70,10.56,broken clouds
403,Soyo,AO,2021-10-31 02:36:31,-6.1349,12.3689,77.07,85,100,9.84,light rain
404,Lewiston,US,2021-10-31 02:36:31,44.1003,-70.2148,53.62,98,90,10.36,moderate rain
405,La Ronge,CA,2021-10-31 02:36:32,55.1001,-105.2842,34.05,64,90,12.66,light shower snow
406,Luderitz,NA,2021-10-31 02:37:32,-26.6481,15.1594,56.89,95,23,1.16,few clouds
407,Nanortalik,GL,2021-10-31 02:37:32,60.1432,-45.2371,34.36,74,3,3.09,clear sky
408,Hakkari,TR,2021-10-31 02:37:33,37.5833,44.1667,41.14,96,100,0.25,overcast clouds
409,La Paz,BO,2021-10-31 02:35:02,-16.5,-68.15,51.78,57,40,6.91,scattered clouds
410,Zhigalovo,RU,2021-10-31 02:37:33,54.8097,105.1578,35.28,63,99,1.41,overcast clouds
411,Palmer,US,2021-10-31 02:37:12,42.1584,-72.3287,58.89,86,90,6.91,mist
412,Puerto Madero,MX,2021-10-31 02:37:34,14.7208,-92.4215,75.4,100,90,2.3,overcast clouds
413,Vostok,RU,2021-10-31 02:37:34,46.4856,135.8833,45.41,57,74,3.87,broken clouds
414,Korla,CN,2021-10-31 02:37:34,41.7597,86.1469,50.88,36,3,5.01,clear sky
415,Dicabisagan,PH,2021-10-31 02:37:35,17.0818,122.4157,81.48,70,55,5.59,broken clouds
416,Maryborough,AU,2021-10-31 02:37:35,-25.5333,152.7,80.55,51,66,15.59,broken clouds
417,Guntur,IN,2021-10-31 02:37:35,16.3,80.45,82.29,86,91,5.93,overcast clouds
418,Pocone,BR,2021-10-31 02:37:36,-16.2567,-56.6228,75.69,80,61,1.43,broken clouds
419,Torbay,CA,2021-10-31 02:37:36,47.6666,-52.7314,39.97,78,1,4.61,clear sky
420,Verkhoyansk,RU,2021-10-31 02:37:36,67.5447,133.385,-4.25,94,45,1.72,scattered clouds
421,Kalakamati,BW,2021-10-31 02:37:36,-20.5929,27.3121,69.1,50,4,3.98,clear sky
422,Puerto Carreno,CO,2021-10-31 02:37:37,6.189,-67.4859,75.9,91,70,5.48,broken clouds
423,Panalingaan,PH,2021-10-31 02:37:37,8.7842,117.4231,85.69,69,100,2.62,overcast clouds
424,Princeton,US,2021-10-31 02:37:37,25.5384,-80.4089,75.22,80,75,4.61,broken clouds
425,Gwanda,ZW,2021-10-31 02:37:38,-20.9333,29.0,66.88,67,37,12.39,scattered clouds
426,Sundsvall,SE,2021-10-31 02:37:38,62.3913,17.3063,39.96,99,75,3.44,fog
427,Cerete,CO,2021-10-31 02:37:38,8.8848,-75.7905,75.25,93,100,2.77,overcast clouds
428,Doka,SD,2021-10-31 02:37:39,13.5167,35.7667,74.35,65,11,6.71,few clouds
429,Labuhan,ID,2021-10-31 02:37:39,-6.8844,112.2051,87.91,63,21,7.36,few clouds
430,Meulaboh,ID,2021-10-31 02:33:58,4.1363,96.1285,79.0,88,86,12.46,overcast clouds
431,Capoterra,IT,2021-10-31 02:37:39,39.1763,8.9718,63.54,81,40,5.75,scattered clouds
432,Kargasok,RU,2021-10-31 02:37:40,59.0556,80.8572,24.13,93,100,5.44,light snow
433,Faya,SA,2021-10-31 02:37:40,18.3851,42.4509,54.12,63,0,6.17,clear sky
434,Little Current,CA,2021-10-31 02:37:40,45.9793,-81.9248,48.25,80,100,5.99,overcast clouds
435,Caxias,PT,2021-10-31 02:37:41,38.7031,-9.2767,69.15,88,75,5.01,broken clouds
436,Vanimo,PG,2021-10-31 02:37:41,-2.6741,141.3028,83.34,79,98,6.6,overcast clouds
437,At-Bashi,KG,2021-10-31 02:37:42,41.1702,75.8106,30.79,48,100,0.67,overcast clouds
438,Abnub,EG,2021-10-31 02:37:42,27.2696,31.1511,75.42,36,100,3.65,overcast clouds
439,Mountain Home,US,2021-10-31 02:37:42,43.133,-115.6912,50.79,93,1,5.75,clear sky
440,Tommot,RU,2021-10-31 02:37:42,58.9564,126.2925,25.18,67,98,3.02,overcast clouds
441,Pacifica,US,2021-10-31 02:37:43,37.6138,-122.4869,60.8,87,75,1.99,broken clouds
442,Oussouye,SN,2021-10-31 02:37:43,12.485,-16.5469,75.18,81,100,4.45,overcast clouds
443,Fortuna,US,2021-10-31 02:37:43,40.5982,-124.1573,59.41,74,75,3.44,broken clouds
444,Sechura,PE,2021-10-31 02:37:44,-5.5569,-80.8222,64.58,81,24,13.91,few clouds
445,Evensk,RU,2021-10-31 02:37:44,61.95,159.2333,13.53,73,100,10.89,overcast clouds
446,Mbini,GQ,2021-10-31 02:37:44,1.574,9.6134,75.94,91,100,5.84,light rain
447,Quatre Cocos,MU,2021-10-31 02:37:45,-20.2078,57.7625,74.08,77,8,6.26,clear sky
448,Kieta,PG,2021-10-31 02:37:45,-6.2167,155.6333,82.72,73,100,3.31,light rain
449,Progreso,MX,2021-10-31 02:37:45,21.2833,-89.6667,71.71,63,4,5.95,clear sky
450,Ixtapa,MX,2021-10-31 02:37:46,20.7,-105.2,74.25,95,17,1.99,few clouds
451,Bajos De Haina,DO,2021-10-31 02:37:46,18.4154,-70.0332,75.16,81,0,0.94,clear sky
452,Luoyang,CN,2021-10-31 02:38:46,34.6836,112.4536,67.68,41,99,3.11,overcast clouds
453,Luena,AO,2021-10-31 02:38:47,-11.7833,19.9167,61.57,98,95,4.9,overcast clouds
454,Beira,MZ,2021-10-31 02:38:47,-19.8436,34.8389,68.09,88,40,2.3,scattered clouds
455,Kholmogory,RU,2021-10-31 02:38:47,64.2229,41.656,41.11,99,100,6.24,overcast clouds
456,Taoudenni,ML,2021-10-31 02:38:47,22.6783,-3.9836,80.04,27,50,9.91,scattered clouds
457,Broken Hill,AU,2021-10-31 02:38:48,-31.95,141.4333,65.91,20,96,10.36,overcast clouds
458,Sesimbra,PT,2021-10-31 02:38:48,38.4445,-9.1015,68.95,95,97,16.69,overcast clouds
459,Flin Flon,CA,2021-10-31 02:38:48,54.7682,-101.865,33.04,75,98,10.4,overcast clouds
460,Margate,GB,2021-10-31 02:38:49,51.3813,1.3862,55.31,84,100,1.99,overcast clouds
461,Bonfim,BR,2021-10-31 02:38:49,3.0833,-59.95,78.98,73,60,5.01,broken clouds
462,Talavera,PH,2021-10-31 02:38:49,15.6167,120.9333,85.37,58,10,6.38,clear sky
463,Dunedin,NZ,2021-10-31 02:38:50,-45.8742,170.5036,50.49,79,100,24.65,overcast clouds
464,Tiznit,MA,2021-10-31 02:38:50,29.5833,-9.5,61.66,59,0,1.19,clear sky
465,Amqui,CA,2021-10-31 02:38:50,48.4638,-67.4313,45.79,78,98,4.59,overcast clouds
466,Abu Samrah,SY,2021-10-31 02:38:51,35.3029,37.1841,60.73,67,47,5.59,scattered clouds
467,Ikovka,RU,2021-10-31 02:38:51,55.6089,64.9375,27.43,84,57,9.1,broken clouds
468,Tumpat,MY,2021-10-31 02:38:52,6.1978,102.171,87.93,83,20,3.44,few clouds
469,Amahai,ID,2021-10-31 02:38:52,-3.3333,128.9167,85.59,65,61,5.39,broken clouds
470,Pochutla,MX,2021-10-31 02:38:52,15.7432,-96.4661,72.82,90,23,3.02,few clouds
471,Baley,RU,2021-10-31 02:38:52,51.6,116.6333,32.74,26,5,4.97,clear sky
472,Pemalang,ID,2021-10-31 02:38:53,-6.9,109.3667,85.03,68,84,6.15,broken clouds
473,Itarema,BR,2021-10-31 02:38:53,-2.9248,-39.9167,79.43,80,32,10.6,scattered clouds
474,Beloha,MG,2021-10-31 02:38:53,-25.1667,45.05,67.68,77,71,7.65,broken clouds
475,Winsum,NL,2021-10-31 02:38:54,53.33,6.5208,51.98,62,98,10.94,overcast clouds
476,Saint-Georges,GD,2021-10-31 02:38:38,12.0564,-61.7485,80.28,78,20,2.3,few clouds
477,Vredefort,ZA,2021-10-31 02:38:54,-27.0081,27.3646,52.61,71,0,7.9,clear sky
478,Cabedelo,BR,2021-10-31 02:38:54,-6.9811,-34.8339,79.47,74,19,12.12,few clouds
479,Powell River,CA,2021-10-31 02:38:55,49.8496,-124.5361,46.4,93,1,0.0,clear sky
480,Pratapgarh,IN,2021-10-31 02:38:55,24.0333,74.7833,70.61,41,10,3.18,clear sky
481,Cacule,BR,2021-10-31 02:38:55,-14.5033,-42.2222,71.6,77,41,8.7,scattered clouds
482,Lincoln,US,2021-10-31 02:37:47,40.8,-96.667,54.84,71,1,4.0,clear sky
483,Aldan,RU,2021-10-31 02:38:56,58.6031,125.3894,23.68,81,99,8.5,overcast clouds
484,Storsteinnes,NO,2021-10-31 02:38:56,69.2408,19.2344,37.38,91,98,5.21,overcast clouds
485,Benoy,TD,2021-10-31 02:38:56,8.9833,16.3199,75.69,65,100,2.55,overcast clouds
486,San Buenaventura,MX,2021-10-31 02:38:57,27.0833,-101.5333,72.32,27,0,2.06,clear sky
487,Caravelas,BR,2021-10-31 02:38:57,-17.7125,-39.2481,72.0,91,100,5.77,overcast clouds
488,Soltsy,RU,2021-10-31 02:38:57,58.1239,30.3238,44.38,89,34,8.12,scattered clouds
489,Puerto Escondido,MX,2021-10-31 02:38:58,15.85,-97.0667,79.45,82,20,2.44,few clouds
490,Bonavista,CA,2021-10-31 02:38:58,48.6499,-53.1147,37.4,57,0,3.94,clear sky
491,Manzil Salim,TN,2021-10-31 02:38:58,35.8567,8.4765,57.2,46,78,4.21,broken clouds
492,Kota Bahru,MY,2021-10-31 02:38:58,6.1333,102.2386,87.89,83,20,3.0,few clouds
493,Pangnirtung,CA,2021-10-31 02:38:59,66.1451,-65.7125,30.58,98,100,8.77,snow
494,Itoman,JP,2021-10-31 02:38:59,26.1247,127.6694,81.37,61,20,14.97,few clouds
495,Poum,NC,2021-10-31 02:38:59,-20.2333,164.0167,76.35,71,0,3.0,clear sky
496,Baghdad,IQ,2021-10-31 02:40:00,33.3406,44.4009,75.11,69,75,11.5,broken clouds
497,Portland,US,2021-10-31 02:39:47,45.5234,-122.6762,55.98,40,20,1.99,few clouds
498,Mitikas,GR,2021-10-31 02:40:01,38.6699,20.9466,58.98,62,0,4.92,clear sky
499,Matara,LK,2021-10-31 02:40:02,5.9485,80.5353,81.36,80,27,3.18,scattered clouds
500,San Andres,CO,2021-10-31 02:39:14,12.5847,-81.7006,84.22,79,75,8.05,broken clouds
501,Lewistown,US,2021-10-31 02:39:18,40.5992,-77.5714,55.63,97,75,0.63,mist
502,Mana,GF,2021-10-31 02:40:02,5.6592,-53.7767,78.33,85,33,6.08,scattered clouds
503,Port Lavaca,US,2021-10-31 02:40:03,28.615,-96.6261,67.05,72,1,4.61,clear sky
504,Desaguadero,PE,2021-10-31 02:40:04,-16.5656,-69.0417,49.03,65,97,7.87,overcast clouds
505,Maragogi,BR,2021-10-31 02:36:36,-9.0122,-35.2225,76.66,72,19,9.17,few clouds
506,Sur,OM,2021-10-31 02:40:04,22.5667,59.5289,81.16,64,7,11.16,clear sky
507,Nishihara,JP,2021-10-31 02:40:05,26.1842,127.7558,80.65,61,40,11.5,scattered clouds
508,Japura,ID,2021-10-31 02:40:06,-0.3167,102.35,89.02,62,10,0.63,clear sky
509,Namatanai,PG,2021-10-31 02:40:06,-3.6667,152.4333,83.14,76,100,8.52,moderate rain
510,Skibbereen,IE,2021-10-31 02:40:07,51.55,-9.2667,48.0,76,70,19.57,broken clouds
511,Namibe,AO,2021-10-31 02:40:07,-15.1961,12.1522,65.17,80,73,5.73,broken clouds
512,Beitbridge,ZW,2021-10-31 02:40:07,-22.2167,30.0,67.37,76,3,24.47,clear sky
513,Sistranda,NO,2021-10-31 02:40:08,63.7256,8.834,53.91,71,100,31.59,light rain
514,Katsuura,JP,2021-10-31 02:40:08,35.1333,140.3,65.1,75,98,8.21,light rain
515,Devils Lake,US,2021-10-31 02:40:08,48.1128,-98.8651,37.94,67,40,5.01,scattered clouds
516,Ardakan,IR,2021-10-31 02:40:09,32.31,54.0175,57.58,32,5,4.99,clear sky
517,Severnyy,RU,2021-10-31 02:40:09,50.677,36.5532,35.64,93,0,2.24,mist
518,Ayan,RU,2021-10-31 02:40:09,56.45,138.1667,25.11,44,0,15.64,clear sky
519,Sault Sainte Marie,CA,2021-10-31 02:38:56,46.5168,-84.3333,50.9,76,1,5.75,clear sky
520,Raudeberg,NO,2021-10-31 02:40:10,61.9875,5.1352,53.87,73,100,3.0,overcast clouds
521,Yulara,AU,2021-10-31 02:40:10,-25.2406,130.9889,67.84,64,90,5.75,overcast clouds
522,Comiso,IT,2021-10-31 02:40:10,36.9513,14.6102,61.41,85,100,3.24,light rain
523,Shestakovo,RU,2021-10-31 02:40:11,56.4915,103.96,36.46,88,100,5.44,overcast clouds
524,Grand-Santi,GF,2021-10-31 02:40:11,4.25,-54.3833,72.39,98,59,1.95,broken clouds
525,Inta,RU,2021-10-31 02:40:11,66.0317,60.1659,8.6,91,94,7.61,overcast clouds
